kernel,n_events,iters,min_ms,med_ms,us_per_event,out_changed
cand_pl_top,1,30,0.02442,0.02476,24.420,48/48
cand_pl_top,2,30,0.02636,0.02678,13.180,48/96
cand_pl_top,4,30,0.03043,0.03136,7.607,48/192
cand_pl_top,8,30,0.03894,0.03926,4.868,48/384
cand_pl_top,16,30,0.05476,0.05511,3.423,48/768
cand_pl_top,32,30,0.08701,0.08757,2.719,48/1536
cand_pl_top,64,30,0.15171,0.15328,2.370,48/3072
cand_pl_top,128,30,0.28420,0.28480,2.220,48/6144
cand_pl_top,256,30,0.54235,0.54309,2.119,48/12288
SWEEP_DONE
