epoch,versal,aie,sysmon_max,aie_ch1,aie_ch2,aie_ch3,aie_ch4,aie_ch5,aie_ch6,aie_ch7,aie_ch8,aie_ch9,aie_ch10,aie_ch11,aie_ch12,VCCINT_V,VCC_SOC_V,VCC_PMC_V,VCC_RAM_V,VCCINT_PSLP_V,VCCINT_PSFP_V,VCCAUX_V,VCCAUX_PMC_V,VCC_MIO_V,VCC1V8_V,VCC3V3_V,VCC_DDR4_V,VCC1V1_LP4_V,VADJ_FMC_V,MGTYAVCC_V,MGTYAVTT_V,MGTYVCCAUX_V,VCCINT_W,VCC_SOC_W,VCC_PMC_W,VCC_RAM_W,VCCINT_PSLP_W,VCCINT_PSFP_W,VCCAUX_W,VCCAUX_PMC_W,VCC_MIO_W,VCC1V8_W,VCC3V3_W,VCC_DDR4_W,VCC1V1_LP4_W,VADJ_FMC_W,MGTYAVCC_W,MGTYAVTT_W,MGTYVCCAUX_W,total_W
1790111828.40,33.429,32.007,36.179,31.523,30.859,31.781,30.710,31.429,31.773,31.460,31.296,32.226,31.414,31.734,32.117,0.8037,0.8087,0.7988,0.8013,0.8000,0.8025,1.5025,1.5012,1.8025,1.7963,3.3150,1.2000,1.1013,0.0037,0.8775,1.2025,1.4938,2.5800,4.7878,0.1138,0.0697,0.1672,0.1633,1.5581,0.1111,0.1433,0.0126,0.0232,0.5448,1.1662,-0.0000,0.1876,0.1729,0.0030,11.8046
1790111829.40,33.421,32.078,36.179,31.500,30.546,31.742,30.664,31.750,31.976,31.265,31.562,32.054,31.140,31.390,31.843,0.8037,0.8087,0.7988,0.7988,0.7988,0.8013,1.5025,1.5000,1.8000,1.7963,3.3150,1.2012,1.1013,0.0050,0.8788,1.2038,1.4938,2.2907,4.7878,0.1146,0.0699,0.1673,0.1607,1.5513,0.1095,0.1440,0.0126,0.0249,0.5472,1.1651,-0.0000,0.1878,0.1730,0.0037,11.5101
1790111830.40,33.429,32.070,36.179,31.992,30.554,31.617,30.171,31.468,31.601,31.492,31.851,31.914,31.054,31.359,31.835,0.8037,0.8087,0.7988,0.8000,0.8000,0.8000,1.5025,1.5000,1.8013,1.7963,3.3138,1.2000,1.1000,0.0050,0.8775,1.2038,1.4938,2.6765,4.7838,0.1138,0.0692,0.1672,0.1616,1.5588,0.1110,0.1441,0.0126,0.0232,0.5526,1.1643,-0.0000,0.1876,0.1730,0.0045,11.9038
1790111831.40,33.398,32.171,36.179,31.531,31.257,32.000,30.875,31.601,31.320,31.578,31.484,32.070,31.179,31.812,31.828,0.8037,0.8087,0.7988,0.8013,0.8000,0.8013,1.5025,1.5000,1.8013,1.7963,3.3163,1.2000,1.1025,0.0025,0.8775,1.2025,1.4950,2.1460,4.7797,0.1138,0.0697,0.1672,0.1574,1.5513,0.1103,0.1432,0.0126,0.0232,0.5532,1.1675,-0.0000,0.1876,0.1714,0.0015,11.3556
1790111832.40,33.531,32.085,36.179,31.539,30.687,31.812,30.140,31.390,31.312,31.687,31.960,32.257,31.179,31.414,31.890,0.8037,0.8087,0.7988,0.8000,0.8000,0.8013,1.5025,1.4988,1.8000,1.7950,3.3163,1.2012,1.1025,0.0037,0.8775,1.2025,1.4950,1.6879,4.7918,0.1166,0.0700,0.1672,0.1623,1.5558,0.1094,0.1431,0.0126,0.0265,0.5478,1.1675,-0.0000,0.1876,0.1714,0.0030,10.9205
1790111833.40,33.179,31.890,36.179,31.687,30.914,31.710,31.078,31.539,31.539,31.687,31.726,31.429,31.539,31.000,31.500,0.8037,0.8087,0.8000,0.8000,0.7988,0.8013,1.5038,1.5000,1.8000,1.7963,3.3163,1.2012,1.1025,0.0050,0.8788,1.2038,1.4950,2.7247,4.7959,0.1128,0.0700,0.1669,0.1639,1.5654,0.1103,0.1449,0.0126,0.0232,0.5460,1.1675,-0.0000,0.1889,0.1730,0.0030,11.9690
1790111834.40,33.320,31.960,36.179,31.101,30.632,31.960,30.554,31.210,31.757,31.960,31.500,31.945,31.218,31.023,32.101,0.8025,0.8087,0.7988,0.8000,0.7988,0.8000,1.5025,1.4988,1.7988,1.7963,3.3163,1.2012,1.1013,0.0037,0.8788,1.2025,1.4938,2.9372,4.7797,0.1150,0.0696,0.1673,0.1692,1.5558,0.1102,0.1448,0.0126,0.0232,0.5466,1.1662,-0.0000,0.1900,0.1729,0.0022,12.1625
1790111835.40,33.671,31.843,36.179,31.296,30.515,31.484,30.953,31.796,31.765,31.664,31.796,31.984,31.000,31.210,31.757,0.8025,0.8087,0.8000,0.8013,0.7988,0.8000,1.5025,1.5000,1.8025,1.7950,3.3150,1.2012,1.1013,0.0037,0.8788,1.2025,1.4938,2.7446,4.7838,0.1140,0.0697,0.1673,0.1600,1.5649,0.1118,0.1433,0.0117,0.0249,0.5490,1.1668,-0.0000,0.1878,0.1714,0.0022,11.9730
1790111836.40,33.492,32.343,36.179,31.117,30.875,31.945,30.929,32.046,31.632,31.695,31.195,32.070,30.906,31.476,31.867,0.8025,0.8087,0.7988,0.8013,0.7988,0.8013,1.5025,1.5000,1.8025,1.7963,3.3150,1.2000,1.1013,0.0037,0.8788,1.2012,1.4938,2.9372,4.8040,0.1106,0.0701,0.1673,0.1631,1.5558,0.1103,0.1433,0.0135,0.0249,0.5460,1.1662,-0.0000,0.1889,0.1727,0.0030,12.1768
1790111837.40,33.492,32.250,36.179,31.039,30.554,31.765,30.593,31.468,31.734,31.632,31.750,32.390,31.203,31.085,31.765,0.8037,0.8087,0.7988,0.8000,0.7988,0.8013,1.5012,1.5000,1.8013,1.7963,3.3150,1.2012,1.1013,0.0037,0.8775,1.2038,1.4950,2.6283,4.7797,0.1118,0.0700,0.1673,0.1566,1.5538,0.1110,0.1441,0.0135,0.0232,0.5448,1.1662,-0.0000,0.1887,0.1730,0.0030,11.8350
