epoch,versal,aie,sysmon_max,aie_ch1,aie_ch2,aie_ch3,aie_ch4,aie_ch5,aie_ch6,aie_ch7,aie_ch8,aie_ch9,aie_ch10,aie_ch11,aie_ch12,VCCINT_V,VCC_SOC_V,VCC_PMC_V,VCC_RAM_V,VCCINT_PSLP_V,VCCINT_PSFP_V,VCCAUX_V,VCCAUX_PMC_V,VCC_MIO_V,VCC1V8_V,VCC3V3_V,VCC_DDR4_V,VCC1V1_LP4_V,VADJ_FMC_V,MGTYAVCC_V,MGTYAVTT_V,MGTYVCCAUX_V,VCCINT_W,VCC_SOC_W,VCC_PMC_W,VCC_RAM_W,VCCINT_PSLP_W,VCCINT_PSFP_W,VCCAUX_W,VCCAUX_PMC_W,VCC_MIO_W,VCC1V8_W,VCC3V3_W,VCC_DDR4_W,VCC1V1_LP4_W,VADJ_FMC_W,MGTYAVCC_W,MGTYAVTT_W,MGTYVCCAUX_W,total_W
1787795862.51,34.039,33.843,36.960,33.320,32.648,32.765,31.625,33.671,33.796,33.796,33.593,33.859,31.750,32.382,32.601,0.8037,0.8113,0.7988,0.7988,0.8000,0.8013,1.5038,1.4988,1.8013,1.7963,3.3150,1.2012,1.1013,0.0037,0.8788,1.2025,1.4950,1.1333,4.7499,0.1138,0.0535,0.1676,0.1675,1.5398,0.1109,0.1441,0.0126,0.0232,0.5460,1.1662,-0.0000,0.1911,0.1729,0.0030,10.2953
1787795863.51,33.960,34.140,36.960,33.054,33.125,32.570,31.398,33.789,33.750,33.867,33.507,33.617,32.671,32.109,32.867,0.8037,0.8087,0.8000,0.8000,0.7988,0.8000,1.5025,1.5012,1.8013,1.7963,3.3138,1.2000,1.1013,0.0025,0.8775,1.2025,1.4938,0.9645,4.7595,0.1152,0.0540,0.1677,0.1476,1.5363,0.1096,0.1441,0.0126,0.0232,0.5460,1.1673,-0.0000,0.1909,0.1714,0.0030,10.1128
1787795864.51,34.109,34.195,36.960,33.015,32.773,32.820,31.609,33.835,33.625,33.671,33.453,33.609,32.375,32.687,32.320,0.8037,0.8087,0.7988,0.8000,0.7988,0.8000,1.5025,1.5000,1.8013,1.7963,3.3138,1.2012,1.1013,0.0037,0.8788,1.2025,1.4938,1.2056,4.7352,0.1126,0.0536,0.1673,0.1632,1.5446,0.1110,0.1432,0.0126,0.0232,0.5460,1.1679,-0.0000,0.1889,0.1714,0.0030,10.3493
1787795865.51,34.171,34.000,36.960,33.226,32.757,33.554,31.351,34.031,34.234,33.960,33.914,33.648,32.421,32.250,32.640,0.8037,0.8100,0.7988,0.8013,0.8000,0.8013,1.5025,1.5000,1.8025,1.7963,3.3150,1.2000,1.1013,0.0025,0.8800,1.2038,1.4938,1.1333,4.7588,0.1166,0.0541,0.1676,0.1470,1.5341,0.1110,0.1451,0.0126,0.0232,0.5490,1.1662,-0.0000,0.1914,0.1700,0.0030,10.2829
1787795866.51,33.960,34.132,36.960,32.843,32.789,32.906,31.500,33.875,33.578,33.476,33.710,33.695,32.359,32.101,32.656,0.8025,0.8087,0.8000,0.8000,0.7988,0.8025,1.5012,1.4988,1.8000,1.7975,3.3150,1.2012,1.1013,0.0037,0.8775,1.2025,1.4938,1.5649,4.7352,0.1204,0.0536,0.1673,0.1669,1.5365,0.1102,0.1431,0.0117,0.0232,0.5466,1.1662,-0.0000,0.1898,0.1714,0.0030,10.7099
1787795867.51,34.195,34.351,36.960,33.132,33.140,33.109,31.617,33.984,33.953,33.468,33.484,33.679,32.468,32.406,32.718,0.8037,0.8075,0.8000,0.8000,0.7988,0.8013,1.5025,1.5000,1.8013,1.7963,3.3138,1.2000,1.1025,0.0025,0.8788,1.2038,1.4938,1.8326,4.7481,0.1152,0.0536,0.1673,0.1675,1.5476,0.1103,0.1441,0.0117,0.0232,0.5466,1.1675,-0.0000,0.1900,0.1715,0.0030,10.9997
1787795868.51,34.085,34.367,36.960,33.015,33.234,32.726,31.820,34.117,33.554,33.742,33.992,33.890,32.523,32.500,32.898,0.8050,0.8100,0.8000,0.8000,0.8000,0.8013,1.5025,1.5000,1.8000,1.7963,3.3138,1.2000,1.1013,0.0037,0.8788,1.2038,1.4938,1.4973,4.7588,0.1120,0.0544,0.1676,0.1635,1.5378,0.1110,0.1431,0.0126,0.0232,0.5460,1.1668,-0.0000,0.1900,0.1730,0.0030,10.6600
1787795869.51,34.351,34.320,36.960,33.226,33.140,32.867,31.812,34.281,34.210,33.992,33.554,33.875,32.500,32.710,32.937,0.8037,0.8087,0.7988,0.8013,0.7988,0.8025,1.5025,1.5000,1.8013,1.7963,3.3125,1.2000,1.1000,0.0025,0.8775,1.2025,1.4938,2.6283,4.7474,0.1166,0.0537,0.1669,0.1657,1.5476,0.1110,0.1450,0.0117,0.0215,0.5454,1.1655,-0.0000,0.1898,0.1714,0.0030,11.7903
1787795870.51,34.335,34.023,36.960,33.382,33.062,32.609,31.429,33.773,33.742,34.218,33.789,33.890,32.437,32.570,32.484,0.8037,0.8075,0.8000,0.8000,0.7988,0.8013,1.5025,1.5012,1.8025,1.7950,3.3138,1.2000,1.1013,0.0037,0.8788,1.2025,1.4938,1.5432,4.7400,0.1176,0.0544,0.1673,0.1598,1.5386,0.1103,0.1442,0.0126,0.0265,0.5466,1.1662,-0.0000,0.1889,0.1714,0.0030,10.6907
1787795871.51,34.390,34.007,36.960,33.156,32.882,33.078,31.273,34.007,33.992,33.625,33.617,34.070,32.718,32.820,32.898,0.8025,0.8100,0.8000,0.7988,0.7988,0.8013,1.5025,1.5000,1.8013,1.7950,3.3150,1.2012,1.1025,0.0025,0.8775,1.2025,1.4938,1.6853,4.7507,0.1128,0.0531,0.1669,0.1631,1.5386,0.1103,0.1441,0.0126,0.0232,0.5460,1.1681,-0.0000,0.1909,0.1714,0.0015,10.8383
1787795872.51,34.437,34.265,36.960,33.234,33.289,33.070,31.625,34.218,34.359,34.242,33.726,33.851,32.484,32.203,32.875,0.8037,0.8100,0.7988,0.8000,0.8000,0.8013,1.5025,1.4988,1.8025,1.7963,3.3138,1.2012,1.1013,0.0037,0.8800,1.2025,1.4938,1.5191,4.7507,0.1094,0.0536,0.1676,0.1574,1.5363,0.1109,0.1433,0.0117,0.0232,0.5466,1.1657,-0.0000,0.1892,0.1714,0.0030,10.6590
1787795873.51,34.101,34.375,36.960,33.164,33.289,33.054,31.671,33.750,34.203,33.328,33.421,33.703,32.726,32.531,32.640,0.8037,0.8087,0.8000,0.8013,0.7988,0.8000,1.5025,1.4988,1.8013,1.7975,3.3138,1.2000,1.1013,0.0025,0.8788,1.2038,1.4950,2.2425,4.7474,0.1180,0.0541,0.1673,0.1624,1.5371,0.1102,0.1432,0.0135,0.0215,0.5454,1.1673,-0.0000,0.1922,0.1715,0.0022,11.3958
1787795874.51,34.148,33.929,36.960,33.281,32.953,33.156,31.953,33.703,34.226,33.515,33.828,34.039,32.179,32.726,33.000,0.8025,0.8087,0.7988,0.8000,0.8000,0.8025,1.5025,1.5000,1.8025,1.7963,3.3163,1.2000,1.1013,0.0050,0.8775,1.2025,1.4925,1.5649,4.7555,0.1150,0.0544,0.1676,0.1669,1.5423,0.1103,0.1451,0.0117,0.0249,0.5472,1.1679,-0.0000,0.1898,0.1714,0.0022,10.7369
1787795875.51,34.171,33.937,36.960,33.226,32.625,33.039,31.546,34.085,34.429,33.578,33.546,33.750,32.757,32.804,32.953,0.8037,0.8087,0.7988,0.8013,0.8000,0.8013,1.5025,1.4988,1.8037,1.7963,3.3138,1.2012,1.1013,0.0037,0.8788,1.2025,1.4938,1.9531,4.7433,0.1142,0.0541,0.1672,0.1607,1.5348,0.1094,0.1434,0.0117,0.0232,0.5454,1.1662,0.0000,0.1900,0.1699,0.0030,11.0895
1787795876.51,34.054,33.953,36.960,33.203,32.593,32.562,31.414,33.929,34.265,34.156,33.484,33.796,32.250,32.468,32.960,0.8050,0.8100,0.8000,0.8013,0.7988,0.8025,1.5025,1.5000,1.8013,1.7963,3.3150,1.2000,1.1013,0.0037,0.8775,1.2038,1.4938,1.8113,4.7426,0.1128,0.0541,0.1677,0.1617,1.5408,0.1103,0.1450,0.0126,0.0265,0.5454,1.1662,-0.0000,0.1920,0.1715,0.0022,10.9626
1787795877.51,34.187,34.093,36.960,33.445,33.414,33.054,31.640,33.976,34.492,33.718,33.742,33.882,32.382,32.078,32.921,0.8037,0.8087,0.8000,0.8000,0.7988,0.8013,1.5025,1.5000,1.8013,1.7963,3.3138,1.2012,1.1013,0.0025,0.8788,1.2038,1.4950,1.1092,4.7514,0.1120,0.0536,0.1673,0.1542,1.5461,0.1103,0.1432,0.0126,0.0232,0.5490,1.1673,-0.0000,0.1900,0.1730,0.0030,10.2654
1787795878.51,34.296,34.140,36.960,33.382,32.953,33.054,31.718,33.984,33.804,33.726,33.648,33.570,32.609,32.250,32.960,0.8037,0.8087,0.7988,0.8013,0.7988,0.8013,1.5025,1.5000,1.8000,1.7950,3.3150,1.2000,1.1025,0.0037,0.8788,1.2025,1.4938,1.8084,4.7393,0.1134,0.0541,0.1673,0.1671,1.5386,0.1110,0.1449,0.0126,0.0232,0.5460,1.1687,-0.0000,0.1911,0.1699,0.0030,10.9585
1787795879.51,34.203,33.906,36.960,32.882,33.023,32.804,31.406,33.890,33.812,33.695,33.687,33.562,32.828,32.343,32.718,0.8037,0.8087,0.7988,0.8013,0.7988,0.8025,1.5012,1.5000,1.8013,1.7963,3.3150,1.2000,1.1013,0.0025,0.8775,1.2025,1.4950,1.2297,4.7514,0.1154,0.0541,0.1673,0.1653,1.5493,0.1118,0.1441,0.0126,0.0232,0.5460,1.1673,-0.0000,0.1898,0.1729,0.0030,10.4032
1787795880.51,34.343,34.398,36.960,32.937,33.093,32.750,31.492,34.273,34.078,34.117,33.906,34.156,31.921,32.234,32.812,0.8037,0.8087,0.7988,0.8000,0.8000,0.8000,1.5038,1.4988,1.8013,1.7975,3.3150,1.2000,1.1013,0.0025,0.8800,1.2038,1.4938,1.9531,4.7555,0.1134,0.0540,0.1676,0.1552,1.5398,0.1094,0.1432,0.0117,0.0249,0.5454,1.1662,-0.0000,0.1914,0.1715,0.0022,11.1046
1787795881.51,34.476,34.070,36.960,33.085,33.078,32.851,31.476,33.882,34.023,33.914,33.859,34.148,32.093,32.429,32.820,0.8037,0.8100,0.8000,0.8000,0.7988,0.8025,1.5025,1.4988,1.8000,1.7963,3.3150,1.2000,1.1013,0.0025,0.8788,1.2025,1.4950,0.8439,4.7588,0.1096,0.0540,0.1673,0.1673,1.5386,0.1117,0.1440,0.0126,0.0249,0.5442,1.1668,-0.0000,0.1900,0.1714,0.0030,10.0079
1787795882.51,33.984,34.218,36.960,33.125,32.640,33.031,31.468,34.039,34.000,33.343,33.695,33.515,32.484,32.500,33.093,0.8037,0.8087,0.7988,0.8000,0.7988,0.8013,1.5038,1.5000,1.8013,1.7950,3.3138,1.2000,1.1013,0.0037,0.8788,1.2038,1.4938,2.0496,4.7514,0.1166,0.0536,0.1677,0.1570,1.5413,0.1110,0.1432,0.0135,0.0249,0.5448,1.1662,-0.0000,0.1889,0.1700,0.0037,11.2035
1787795883.51,34.453,34.187,36.960,32.929,32.664,32.625,31.710,33.750,34.187,33.757,33.664,33.554,32.453,32.320,32.867,0.8037,0.8087,0.7975,0.8013,0.7988,0.8013,1.5012,1.5000,1.8025,1.7963,3.3138,1.1987,1.1025,0.0037,0.8775,1.2025,1.4938,1.8567,4.7393,0.1093,0.0541,0.1669,0.1594,1.5358,0.1103,0.1433,0.0126,0.0249,0.5448,1.1687,-0.0000,0.1898,0.1699,0.0030,10.9885
1787795884.51,33.976,34.031,36.960,33.140,32.906,32.984,31.656,33.960,34.046,33.601,33.632,33.773,32.890,32.476,32.765,0.8050,0.8087,0.8000,0.8000,0.8000,0.8013,1.5025,1.4988,1.8025,1.7963,3.3150,1.2000,1.1025,0.0025,0.8788,1.2025,1.4938,1.4490,4.7433,0.1180,0.0536,0.1672,0.1570,1.5446,0.1109,0.1433,0.0126,0.0232,0.5448,1.1675,-0.0000,0.1889,0.1714,0.0030,10.5983
