epoch,versal,aie,sysmon_max,aie_ch1,aie_ch2,aie_ch3,aie_ch4,aie_ch5,aie_ch6,aie_ch7,aie_ch8,aie_ch9,aie_ch10,aie_ch11,aie_ch12,VCCINT_V,VCC_SOC_V,VCC_PMC_V,VCC_RAM_V,VCCINT_PSLP_V,VCCINT_PSFP_V,VCCAUX_V,VCCAUX_PMC_V,VCC_MIO_V,VCC1V8_V,VCC3V3_V,VCC_DDR4_V,VCC1V1_LP4_V,VADJ_FMC_V,MGTYAVCC_V,MGTYAVTT_V,MGTYVCCAUX_V,VCCINT_W,VCC_SOC_W,VCC_PMC_W,VCC_RAM_W,VCCINT_PSLP_W,VCCINT_PSFP_W,VCCAUX_W,VCCAUX_PMC_W,VCC_MIO_W,VCC1V8_W,VCC3V3_W,VCC_DDR4_W,VCC1V1_LP4_W,VADJ_FMC_W,MGTYAVCC_W,MGTYAVTT_W,MGTYVCCAUX_W,total_W
1789165957.94,34.718,34.390,36.968,33.437,32.984,32.515,31.742,34.070,33.640,33.679,33.492,34.132,32.765,32.523,33.000,0.8037,0.8100,0.8000,0.8000,0.7988,0.8000,1.5025,1.5000,1.8000,1.7963,3.3163,1.2012,1.1013,0.0050,0.8788,1.2025,1.4938,5.1119,4.7709,0.1096,0.0552,0.1669,0.1632,1.5431,0.1103,0.1431,0.0117,0.0232,0.5460,1.1662,-0.0000,0.1911,0.1714,0.0037,14.2874
1789165958.94,34.351,34.468,36.968,33.718,32.929,33.023,31.609,34.015,33.757,33.976,33.765,34.046,32.132,32.328,33.000,0.8037,0.8087,0.7988,0.8000,0.7988,0.8013,1.5025,1.4988,1.8013,1.7963,3.3150,1.2000,1.1013,0.0037,0.8775,1.2038,1.4938,5.1119,4.7393,0.1150,0.0556,0.1673,0.1554,1.5431,0.1102,0.1432,0.0135,0.0249,0.5448,1.1673,-0.0000,0.1898,0.1715,0.0030,14.2557
1789165959.94,34.078,34.367,36.968,33.656,33.375,33.093,31.515,33.734,34.117,33.515,34.015,33.828,32.468,32.554,32.562,0.8037,0.8100,0.8000,0.8000,0.7988,0.8025,1.5025,1.4988,1.8025,1.7963,3.3163,1.2000,1.1013,0.0037,0.8788,1.2025,1.4950,4.6537,4.7385,0.1124,0.0548,0.1673,0.1585,1.5341,0.1109,0.1433,0.0117,0.0249,0.5466,1.1668,-0.0000,0.1889,0.1729,0.0030,13.7882
1789165960.94,34.601,34.257,36.968,33.476,33.015,33.453,32.179,34.093,33.562,34.171,34.023,33.781,32.164,32.617,32.859,0.8037,0.8087,0.7988,0.8013,0.7988,0.8013,1.5025,1.5000,1.8025,1.7963,3.3150,1.2000,1.1013,0.0037,0.8788,1.2038,1.4938,4.9189,4.7393,0.1162,0.0549,0.1669,0.1598,1.5363,0.1110,0.1442,0.0126,0.0249,0.5478,1.1668,-0.0000,0.1900,0.1715,0.0015,14.0627
1789165961.94,34.156,34.343,36.968,33.484,33.234,32.898,31.632,34.132,33.382,33.453,34.320,34.085,32.695,32.179,32.843,0.8025,0.8087,0.7988,0.8000,0.8000,0.8013,1.5012,1.5000,1.8013,1.7950,3.3150,1.2000,1.1013,0.0037,0.8788,1.2025,1.4950,4.9594,4.7352,0.1162,0.0552,0.1676,0.1578,1.5365,0.1103,0.1432,0.0135,0.0249,0.5466,1.1673,-0.0000,0.1900,0.1714,0.0030,14.0981
1789165962.94,34.234,34.039,36.968,33.171,33.062,32.984,31.375,33.859,33.648,33.375,33.687,34.203,32.750,32.671,32.679,0.8037,0.8100,0.7975,0.8013,0.7988,0.8013,1.5012,1.5000,1.8000,1.7963,3.3150,1.2012,1.1013,0.0025,0.8788,1.2038,1.4925,4.3644,4.7831,0.1132,0.0553,0.1673,0.4515,1.5365,0.1110,0.1440,0.0126,0.0249,0.7478,1.1673,-0.0000,0.1911,0.1700,0.0030,14.0430
1789165963.94,34.351,34.421,36.968,33.437,33.265,33.281,31.273,34.210,33.859,33.359,33.960,34.437,32.960,32.593,32.945,0.8037,0.8100,0.8000,0.8013,0.7988,0.8013,1.5025,1.5000,1.8013,1.7950,3.3150,1.2000,1.1013,0.0050,0.8775,1.2038,1.4938,5.0636,4.7466,0.1164,0.0553,0.1673,0.3650,1.5483,0.1110,0.1441,0.0126,0.0215,0.5964,1.1673,-0.0000,0.1898,0.1700,0.0030,14.4782
1789165964.94,34.328,34.375,36.968,33.304,33.195,33.328,31.304,34.062,33.804,33.750,34.031,33.828,32.703,32.085,33.281,0.8037,0.8087,0.7988,0.8013,0.7988,0.8013,1.5038,1.5000,1.8000,1.7950,3.3163,1.2012,1.1013,0.0037,0.8775,1.2025,1.4938,4.5573,4.7676,0.1174,0.0549,0.1673,0.4090,1.5383,0.1110,0.1431,0.0126,0.0232,0.5538,1.1662,-0.0000,0.1909,0.1699,0.0022,13.9847
1789165965.94,34.500,34.539,36.968,34.039,33.867,33.406,31.578,34.125,34.070,33.710,33.843,33.945,32.453,32.257,32.960,0.8037,0.8100,0.7988,0.8000,0.7988,0.8013,1.5025,1.5000,1.8025,1.7963,3.3150,1.2000,1.1025,0.0037,0.8788,1.2038,1.4938,4.8948,4.7507,0.1146,0.0548,0.1673,0.3642,1.5468,0.1110,0.1442,0.0135,0.0265,0.5784,1.1687,0.0000,0.1900,0.1700,0.0022,14.2978
1789165966.94,34.734,34.562,36.968,33.812,33.664,32.921,31.671,34.296,34.007,34.265,34.351,34.531,33.093,32.640,33.195,0.8025,0.8087,0.7988,0.8013,0.7988,0.8013,1.5038,1.5000,1.8000,1.7963,3.3163,1.2000,1.1013,0.0050,0.8788,1.2038,1.4938,5.8743,4.7555,0.1098,0.0549,0.1669,0.3714,1.5391,0.1095,0.1431,0.0126,0.0232,0.5778,1.1679,-0.0000,0.1900,0.1715,0.0030,15.2705
