epoch,versal,aie,sysmon_max,aie_ch1,aie_ch2,aie_ch3,aie_ch4,aie_ch5,aie_ch6,aie_ch7,aie_ch8,aie_ch9,aie_ch10,aie_ch11,aie_ch12,VCCINT_V,VCC_SOC_V,VCC_PMC_V,VCC_RAM_V,VCCINT_PSLP_V,VCCINT_PSFP_V,VCCAUX_V,VCCAUX_PMC_V,VCC_MIO_V,VCC1V8_V,VCC3V3_V,VCC_DDR4_V,VCC1V1_LP4_V,VADJ_FMC_V,MGTYAVCC_V,MGTYAVTT_V,MGTYVCCAUX_V,VCCINT_W,VCC_SOC_W,VCC_PMC_W,VCC_RAM_W,VCCINT_PSLP_W,VCCINT_PSFP_W,VCCAUX_W,VCCAUX_PMC_W,VCC_MIO_W,VCC1V8_W,VCC3V3_W,VCC_DDR4_W,VCC1V1_LP4_W,VADJ_FMC_W,MGTYAVCC_W,MGTYAVTT_W,MGTYVCCAUX_W,total_W
1789114407.63,32.851,32.031,35.273,30.500,29.664,31.312,29.718,30.773,30.812,31.242,31.164,31.156,30.710,30.664,31.335,0.8037,0.8087,0.7988,0.8013,0.8000,0.8013,1.5012,1.4988,1.8013,1.7963,3.3150,1.2000,1.1013,0.0037,0.8788,1.2025,1.4925,1.0127,4.7231,0.1186,0.0757,0.1672,0.1582,1.5425,0.1117,0.1441,0.0135,0.0249,0.5466,1.1668,-0.0000,0.1878,0.1729,0.0022,10.1685
1789114408.63,32.640,30.984,35.273,30.984,30.531,30.078,29.953,31.398,30.640,30.523,30.601,30.937,30.656,30.976,31.132,0.8037,0.8087,0.7988,0.8000,0.7988,0.8013,1.5025,1.4988,1.8013,1.7963,3.3150,1.2000,1.1013,0.0050,0.8788,1.2025,1.4938,1.0610,4.7352,0.1114,0.0756,0.1669,0.1619,1.5333,0.1102,0.1432,0.0117,0.0232,0.5448,1.1657,-0.0000,0.1867,0.1699,0.0030,10.2036
1789114409.63,32.726,31.375,35.273,30.640,29.851,31.132,29.984,31.054,30.984,31.000,31.164,31.289,30.539,30.890,31.265,0.8037,0.8087,0.7988,0.8013,0.7988,0.8000,1.5025,1.5000,1.8000,1.7963,3.3150,1.2000,1.1013,0.0050,0.8788,1.2038,1.4950,0.3135,4.7393,0.1166,0.0757,0.1669,0.1592,1.5303,0.1103,0.1440,0.0126,0.0232,0.5448,1.1668,-0.0000,0.1889,0.1700,0.0030,9.4651
1789114410.63,32.773,31.546,35.273,30.523,30.046,30.984,29.937,30.843,30.609,30.921,30.906,31.164,30.679,30.882,31.117,0.8037,0.8087,0.7988,0.8013,0.7988,0.8013,1.5025,1.5000,1.8000,1.7963,3.3150,1.2012,1.1013,0.0025,0.8788,1.2025,1.4938,1.2056,4.7352,0.1162,0.0757,0.1669,0.1647,1.5326,0.1110,0.1440,0.0126,0.0232,0.5460,1.1657,-0.0000,0.1889,0.1699,0.0030,10.3611
1789114411.63,32.648,31.242,35.273,30.500,30.132,30.937,30.343,30.992,31.054,30.890,30.804,31.406,30.664,30.671,31.453,0.8037,0.8075,0.8000,0.8025,0.7975,0.8025,1.5012,1.5000,1.8000,1.7963,3.3150,1.2012,1.1000,0.0037,0.8775,1.2025,1.4938,0.7475,4.7118,0.1112,0.0758,0.1667,0.1621,1.5283,0.1103,0.1449,0.0126,0.0232,0.5472,1.1655,-0.0000,0.1876,0.1714,0.0030,9.8688
1789114412.63,32.679,31.335,35.273,30.500,29.796,31.250,29.742,31.156,31.054,30.710,30.625,31.187,30.640,30.656,30.976,0.8037,0.8075,0.8000,0.8000,0.8000,0.8013,1.5025,1.5000,1.8000,1.7963,3.3150,1.2000,1.1013,0.0025,0.8788,1.2038,1.4938,0.3858,4.7441,0.1120,0.0756,0.1672,0.1655,1.5416,0.1095,0.1440,0.0126,0.0232,0.5460,1.1668,-0.0000,0.1878,0.1715,0.0030,9.5561
1789114413.63,32.445,31.703,35.273,30.867,30.164,30.898,29.648,31.156,30.851,30.835,30.726,31.296,30.359,30.390,31.039,0.8037,0.8087,0.8000,0.8000,0.7988,0.8000,1.5025,1.5000,1.8013,1.7950,3.3150,1.2000,1.1013,0.0050,0.8788,1.2025,1.4938,1.0127,4.7271,0.1152,0.0752,0.1669,0.1616,1.5318,0.1103,0.1450,0.0126,0.0232,0.5454,1.1662,-0.0000,0.1878,0.1699,0.0022,10.1532
1789114414.63,32.976,31.476,35.273,30.515,29.648,31.289,29.875,30.921,30.507,30.820,30.726,31.070,30.320,30.507,31.242,0.8037,0.8100,0.8000,0.8013,0.7988,0.8013,1.5025,1.4988,1.8013,1.7963,3.3150,1.2000,1.1025,0.0037,0.8762,1.2025,1.4938,0.4823,4.7345,0.1128,0.0757,0.1665,0.1679,1.5431,0.1117,0.1450,0.0135,0.0232,0.5442,1.1681,-0.0000,0.1873,0.1699,0.0022,9.6477
1789114415.63,32.429,31.265,35.273,30.359,29.835,30.882,30.164,30.500,30.640,30.757,30.992,31.554,31.070,30.554,31.117,0.8037,0.8113,0.7988,0.8013,0.7988,0.8000,1.5025,1.4988,1.8000,1.7963,3.3138,1.2012,1.1000,0.0037,0.8788,1.2025,1.4938,0.4099,4.7418,0.1154,0.0757,0.1669,0.1676,1.5326,0.1102,0.1440,0.0126,0.0249,0.5478,1.1660,-0.0000,0.1878,0.1699,0.0030,9.5759
1789114416.63,33.093,31.382,35.273,30.445,30.093,30.890,29.804,30.843,30.664,30.359,30.726,31.570,30.562,31.078,31.171,0.8037,0.8087,0.8000,0.8013,0.7988,0.8013,1.5025,1.4988,1.8013,1.7950,3.3138,1.2012,1.1013,0.0050,0.8788,1.2038,1.4938,1.2297,4.7271,0.1156,0.0757,0.1669,0.1482,1.5310,0.1109,0.1450,0.0135,0.0249,0.5448,1.1662,-0.0000,0.1867,0.1700,0.0030,10.3594
